"","RPKM","LEVEL1","DEPTH"
"3089",4.6343964,"Biosynthesis","SRF"
"3090",2.2774536,"Energy-Metabolism","SRF"
"3091",0.5692604,"Biosynthesis","SRF"
"3092",52.1253874,"Biosynthesis","SRF"
"3093",51.7924346,"Biosynthesis","SRF"
"3094",51.7924346,"Biosynthesis","SRF"
"3095",44.0335731,"Biosynthesis","SRF"
"3096",11.1156483,"Biosynthesis","SRF"
"3097",2.1890816,"Biosynthesis","SRF"
"3098",20.6438054,"Metabolic-Clusters","SRF"
"3099",5.9362634,"Degradation","SRF"
"3100",13.4794193,"Biosynthesis","SRF"
"3101",3.3008849,"Biosynthesis","SRF"
"3102",6.274281,"Biosynthesis","SRF"
"3103",4.4988189,"Biosynthesis","SRF"
"3104",5.7363736,"Biosynthesis","SRF"
"3105",3.6463714,"Biosynthesis","SRF"
"3106",6.2867094,"Biosynthesis","SRF"
"3107",7.2873796,"Biosynthesis","SRF"
"3108",4.4161314,"Degradation","SRF"
"3109",18.0041221,"Energy-Metabolism","SRF"
"3110",14.5187305,"Degradation","SRF"
"3111",12.5696061,"Biosynthesis","SRF"
"3112",13.1876961,"Biosynthesis","SRF"
"3113",2.107363,"Biosynthesis","SRF"
"3114",25.7495053,"Biosynthesis","SRF"
"3115",8.5858949,"Biosynthesis","SRF"
"3116",5.2767332,"Biosynthesis","SRF"
"3117",9.2867781,"Biosynthesis","SRF"
"3118",8.736555,"Biosynthesis","SRF"
"3119",128.4224013,"Degradation","SRF"
"3120",386.0839556,"Degradation","SRF"
"3121",6.7833402,"Biosynthesis","SRF"
"3122",4.5807879,"Biosynthesis","SRF"
"3123",6.6461732,"Biosynthesis","SRF"
"3124",28.4527565,"Energy-Metabolism","SRF"
"3125",211.1415721,"Energy-Metabolism","SRF"
"3126",9.6108162,"Biosynthesis","SRF"
"3127",8.0972971,"Degradation","SRF"
"3128",13.9870542,"Detoxification","SRF"
"3129",39.3780622,"Biosynthesis","SRF"
"3130",51.6069056,"Biosynthesis","SRF"
"3131",51.6321036,"Biosynthesis","SRF"
"3132",14.4207545,"Degradation","SRF"
"3133",381.4013014,"Energy-Metabolism","SRF"
"3134",14.5496786,"Biosynthesis","SRF"
"3135",29.6232805,"Biosynthesis","SRF"
"3136",24.3503509,"Biosynthesis","SRF"
"3137",50.7081326,"Biosynthesis","SRF"
"3138",324.4784409,"Biosynthesis","SRF"
"3139",64.22153,"Biosynthesis","SRF"
"3140",84.9191862,"Biosynthesis","SRF"
"3141",57.9641603,"Biosynthesis","SRF"
"3142",239.2001212,"Degradation","SRF"
"3143",239.2745532,"Degradation","SRF"
"3144",239.3535108,"Biosynthesis","SRF"
"3145",60.0757753,"Biosynthesis","SRF"
"3146",55.9345201,"Biosynthesis","SRF"
"3147",7.4763146,"Degradation","SRF"
"3148",374.6675064,"Biosynthesis","SRF"
"3149",134.4975695,"Biosynthesis","SRF"
"3150",721.7144787,"Energy-Metabolism","SRF"
"3151",938.4573139,"Biosynthesis","SRF"
"3152",2754.908495,"Biosynthesis","SRF"
"3153",2774.701929,"Biosynthesis","SRF"
"3154",2762.38481,"Biosynthesis","SRF"
"3155",3505.942094,"Biosynthesis","SRF"
"3156",3505.942094,"Biosynthesis","SRF"
"3157",3752.758747,"Biosynthesis","SRF"
"3158",0.105316,"Biosynthesis","DCM"
"3159",0.068782,"Degradation","DCM"
"3160",0.0400312,"Biosynthesis","DCM"
"3161",0.129675,"Biosynthesis","DCM"
"3162",1.54189,"Degradation","DCM"
"3163",0.224814,"Degradation","DCM"
"3164",0.224814,"Degradation","DCM"
"3165",2.67093,"Biosynthesis","DCM"
"3166",0.193455,"Biosynthesis","DCM"
"3167",0.0328536,"Degradation","DCM"
"3168",1.03312,"Degradation","DCM"
"3169",0.106309,"Degradation","DCM"
"3170",1.77928,"Biosynthesis","DCM"
"3171",0.105316,"Biosynthesis","DCM"
"3172",0.198569,"Degradation","DCM"
"3173",0.0167069,"Degradation","DCM"
"3174",0.0403176,"Biosynthesis","DCM"
"3175",0.0545704,"Biosynthesis","DCM"
"3176",0.0888472,"Degradation","DCM"
"3177",0.207583,"Degradation","DCM"
"3178",0.204062,"Degradation","DCM"
"3179",3.33083,"Biosynthesis","DCM"
"3180",0.07692,"Degradation","DCM"
"3181",0.224814,"Degradation","DCM"
"3182",0.028692,"Biosynthesis","DCM"
"3183",0.0253231,"Biosynthesis","DCM"
"3184",0.0820361,"Biosynthesis","DCM"
"3185",0.068782,"Degradation","DCM"
"3186",0.253638,"Biosynthesis","DCM"
"3187",0.157789,"Degradation","DCM"
"3188",0.241968,"Biosynthesis","DCM"
"3189",0.0547028,"Degradation","DCM"
"3190",0.0253231,"Biosynthesis","DCM"
"3191",0.293736,"Biosynthesis","DCM"
"3192",0.3723972,"Biosynthesis","DCM"
"3193",0.0644544,"Biosynthesis","DCM"
"3194",0.3133922,"Energy-Metabolism","DCM"
"3195",0.2445201,"Degradation","DCM"
"3196",0.0935945,"Biosynthesis","DCM"
"3197",0.1785412,"Biosynthesis","DCM"
"3198",0.0747209,"Degradation","DCM"
"3199",0.0512217,"Degradation","DCM"
"3200",0.293736,"Biosynthesis","DCM"
"3201",0.19652,"Detoxification","DCM"
"3202",0.496004,"Degradation","DCM"
"3203",0.293736,"Biosynthesis","DCM"
"3204",0.2722853,"Biosynthesis","DCM"
"3205",2.2475576,"Degradation","DCM"
"3206",0.1468824,"Degradation","DCM"
"3207",0.1468824,"Degradation","DCM"
"3208",0.8837495,"Degradation","DCM"
"3209",0.1346889,"Biosynthesis","DCM"
"3210",2.951639,"Degradation","DCM"
"3211",0.4066847,"Biosynthesis","DCM"
"3212",0.0547028,"Degradation","DCM"
"3213",1.9466808,"Energy-Metabolism","DCM"
"3214",0.1346889,"Degradation","DCM"
"3215",1.88904,"Biosynthesis","DCM"
"3216",0.9642524,"Degradation","DCM"
"3217",1.617299,"Degradation","DCM"
"3218",0.3718439,"Biosynthesis","DCM"
"3219",0.4066847,"Biosynthesis","DCM"
"3220",11.0081548,"Degradation","DCM"
"3221",0.2015852,"Degradation","DCM"
"3222",0.2015852,"Degradation","DCM"
"3223",0.2015852,"Degradation","DCM"
"3224",0.3456887,"Energy-Metabolism","DCM"
"3225",0.3255046,"Biosynthesis","DCM"
"3226",0.5751484,"Biosynthesis","DCM"
"3227",0.1965373,"Degradation","DCM"
"3228",0.2034709,"Degradation","DCM"
"3229",1.9466808,"Energy-Metabolism","DCM"
"3230",0.3802833,"Biosynthesis","DCM"
"3231",0.3802833,"Degradation","DCM"
"3232",0.4126807,"Biosynthesis","DCM"
"3233",0.524429,"Energy-Metabolism","DCM"
"3234",0.0422447,"Biosynthesis","DCM"
"3235",0.1065123,"Degradation","DCM"
"3236",0.3572623,"Biosynthesis","DCM"
"3237",1.0317243,"Degradation","DCM"
"3238",1.051449,"Biosynthesis","DCM"
"3239",2.906022,"Biosynthesis","DCM"
"3240",0.5146917,"Biosynthesis","DCM"
"3241",0.116775,"Biosynthesis","DCM"
"3242",0.2688122,"Biosynthesis","DCM"
"3243",0.6554743,"Biosynthesis","DCM"
"3244",0.20396,"Biosynthesis","DCM"
"3245",0.20396,"Biosynthesis","DCM"
"3246",0.0188915,"Degradation","DCM"
"3247",195.612376,"Biosynthesis","DCM"
"3248",0.3110593,"Degradation","DCM"
"3249",0.3110593,"Degradation","DCM"
"3250",3.4005137,"Biosynthesis","DCM"
"3251",3.6693501,"Biosynthesis","DCM"
"3252",3.8397369,"Degradation","DCM"
"3253",2.1556465,"Degradation","DCM"
"3254",0.2952569,"Degradation","DCM"
"3255",0.1793064,"Biosynthesis","DCM"
"3256",115.1735536,"Biosynthesis","DCM"
"3257",2.5434984,"Energy-Metabolism","DCM"
"3258",0.5567843,"Biosynthesis","DCM"
"3259",1.4296689,"Biosynthesis","DCM"
"3260",0.516623,"Biosynthesis","DCM"
"3261",0.516623,"Biosynthesis","DCM"
"3262",0.3719241,"Biosynthesis","DCM"
"3263",23.91644,"Biosynthesis","DCM"
"3264",8.050111,"Biosynthesis","DCM"
"3265",11.6871045,"Metabolic-Clusters","DCM"
"3266",1.7665222,"Degradation","DCM"
"3267",48.031825,"Biosynthesis","DCM"
"3268",10.7500171,"Biosynthesis","DCM"
"3269",4.8858322,"Biosynthesis","DCM"
"3270",20.8646149,"Biosynthesis","DCM"
"3271",9.7920943,"Biosynthesis","DCM"
"3272",11.0408528,"Biosynthesis","DCM"
"3273",1.8276825,"Biosynthesis","DCM"
"3274",18.9485181,"Biosynthesis","DCM"
"3275",11.4784368,"Degradation","DCM"
"3276",1.8434592,"Energy-Metabolism","DCM"
"3277",17.6722685,"Degradation","DCM"
"3278",15.2203948,"Biosynthesis","DCM"
"3279",15.4899828,"Biosynthesis","DCM"
"3280",27.2893718,"Biosynthesis","DCM"
"3281",25.3962629,"Biosynthesis","DCM"
"3282",5.4882416,"Biosynthesis","DCM"
"3283",8.584339,"Biosynthesis","DCM"
"3284",5.2001293,"Biosynthesis","DCM"
"3285",14.1357801,"Biosynthesis","DCM"
"3286",0.90669503,"Degradation","DCM"
"3287",5.2421677,"Degradation","DCM"
"3288",9.4765286,"Biosynthesis","DCM"
"3289",6.73018241,"Biosynthesis","DCM"
"3290",8.6023839,"Biosynthesis","DCM"
"3291",5.3093586,"Energy-Metabolism","DCM"
"3292",0.5816525,"Energy-Metabolism","DCM"
"3293",12.2480957,"Biosynthesis","DCM"
"3294",4.7467996,"Degradation","DCM"
"3295",21.0879032,"Detoxification","DCM"
"3296",10.38882946,"Biosynthesis","DCM"
"3297",40.9952186,"Biosynthesis","DCM"
"3298",41.0391943,"Biosynthesis","DCM"
"3299",2.5458204,"Degradation","DCM"
"3300",0.068782,"Biosynthesis","DCM"
"3301",13.36745,"Energy-Metabolism","DCM"
"3302",15.522542,"Biosynthesis","DCM"
"3303",3.7833823,"Biosynthesis","DCM"
"3304",29.892468,"Biosynthesis","DCM"
"3305",67.0091984,"Biosynthesis","DCM"
"3306",4.1726805,"Biosynthesis","DCM"
"3307",80.682604,"Biosynthesis","DCM"
"3308",4.4585944,"Biosynthesis","DCM"
"3309",25.2884487,"Biosynthesis","DCM"
"3310",105.1997737,"Degradation","DCM"
"3311",105.1997737,"Degradation","DCM"
"3312",105.2846701,"Biosynthesis","DCM"
"3313",25.6341196,"Biosynthesis","DCM"
"3314",103.4075525,"Biosynthesis","DCM"
"3315",2.292262,"Degradation","DCM"
"3316",97.1137428,"Biosynthesis","DCM"
"3317",116.1439035,"Biosynthesis","DCM"
"3318",19.6971131,"Energy-Metabolism","DCM"
"3319",1772.320802,"Biosynthesis","DCM"
"3320",2409.663748,"Biosynthesis","DCM"
"3321",2415.986349,"Biosynthesis","DCM"
"3322",2411.95601,"Biosynthesis","DCM"
"3323",4045.11999,"Biosynthesis","DCM"
"3324",4045.11999,"Biosynthesis","DCM"
"3325",2520.764899,"Biosynthesis","DCM"
"3326",0.223202,"Biosynthesis","DCM"
"3327",0.0221263,"Degradation","DCM"
"3328",0.512417,"Degradation","DCM"
"3329",0.0308511,"Biosynthesis","DCM"
"3330",0.0599626,"Biosynthesis","DCM"
"3331",0.111056,"Degradation","DCM"
"3332",0.0268457,"Degradation","DCM"
"3333",0.0811644,"Biosynthesis","DCM"
"3334",0.129944,"Degradation","DCM"
"3335",0.129944,"Degradation","DCM"
"3336",3.35229,"Biosynthesis","DCM"
"3337",0.0595515,"Biosynthesis","DCM"
"3338",0.149092,"Biosynthesis","DCM"
"3339",0.126598,"Degradation","DCM"
"3340",0.0669075,"Degradation","DCM"
"3341",2.53983,"Degradation","DCM"
"3342",1.08294,"Biosynthesis","DCM"
"3343",0.121747,"Biosynthesis","DCM"
"3344",0.430404,"Degradation","DCM"
"3345",0.0128756,"Degradation","DCM"
"3346",0.800101,"Biosynthesis","DCM"
"3347",0.0228242,"Degradation","DCM"
"3348",0.0811644,"Biosynthesis","DCM"
"3349",0.695727,"Biosynthesis","DCM"
"3350",0.120285,"Biosynthesis","DCM"
"3351",0.129944,"Degradation","DCM"
"3352",0.00552806,"Biosynthesis","DCM"
"3353",0.0292739,"Biosynthesis","DCM"
"3354",0.0344855,"Biosynthesis","DCM"
"3355",0.512417,"Degradation","DCM"
"3356",0.0202674,"Degradation","DCM"
"3357",1.99133,"Biosynthesis","DCM"
"3358",0.0292739,"Biosynthesis","DCM"
"3359",0.0740866,"Biosynthesis","DCM"
"3360",0.1709576,"Biosynthesis","DCM"
"3361",0.603559,"Energy-Metabolism","DCM"
"3362",0.568202,"Degradation","DCM"
"3363",0.1640469,"Biosynthesis","DCM"
"3364",0.1375981,"Biosynthesis","DCM"
"3365",0.0432071,"Degradation","DCM"
"3366",0.0811644,"Degradation","DCM"
"3367",16.9682696,"Biosynthesis","DCM"
"3368",1.99594,"Detoxification","DCM"
"3369",0.0508863,"Degradation","DCM"
"3370",0.1058084,"Degradation","DCM"
"3371",0.388448,"Biosynthesis","DCM"
"3372",1.1165233,"Biosynthesis","DCM"
"3373",2.2179841,"Degradation","DCM"
"3374",0.300417,"Degradation","DCM"
"3375",0.300417,"Degradation","DCM"
"3376",6.805677,"Degradation","DCM"
"3377",1.0151241,"Biosynthesis","DCM"
"3378",1.7048117,"Degradation","DCM"
"3379",0.3615875,"Biosynthesis","DCM"
"3380",0.4553994,"Energy-Metabolism","DCM"
"3381",1.0151241,"Degradation","DCM"
"3382",0.495237,"Biosynthesis","DCM"
"3383",0.1404353,"Degradation","DCM"
"3384",1.7144794,"Degradation","DCM"
"3385",0.300332,"Degradation","DCM"
"3386",0.2389392,"Biosynthesis","DCM"
"3387",0.3615875,"Biosynthesis","DCM"
"3388",0.300417,"Degradation","DCM"
"3389",0.300417,"Degradation","DCM"
"3390",0.300417,"Degradation","DCM"
"3391",1.2602925,"Energy-Metabolism","DCM"
"3392",1.8770269,"Biosynthesis","DCM"
"3393",8.906683,"Biosynthesis","DCM"
"3394",3.8273641,"Degradation","DCM"
"3395",1.5275411,"Degradation","DCM"
"3396",0.4553994,"Energy-Metabolism","DCM"
"3397",0.292739,"Biosynthesis","DCM"
"3398",1.0349521,"Biosynthesis","DCM"
"3399",1.0349521,"Degradation","DCM"
"3400",0.3380575,"Biosynthesis","DCM"
"3401",0.7007618,"Energy-Metabolism","DCM"
"3402",0.8186959,"Biosynthesis","DCM"
"3403",0.6955449,"Degradation","DCM"
"3404",2.2391104,"Biosynthesis","DCM"
"3405",1.1582631,"Degradation","DCM"
"3406",1.9529276,"Biosynthesis","DCM"
"3407",3.2994794,"Biosynthesis","DCM"
"3408",0.4975401,"Biosynthesis","DCM"
"3409",6.0067961,"Biosynthesis","DCM"
"3410",2.6772184,"Biosynthesis","DCM"
"3411",0.1760254,"Biosynthesis","DCM"
"3412",2.42658,"Biosynthesis","DCM"
"3413",2.42658,"Biosynthesis","DCM"
"3414",0.1153208,"Degradation","DCM"
"3415",2.7131857,"Biosynthesis","DCM"
"3416",1.0793995,"Degradation","DCM"
"3417",1.0793995,"Degradation","DCM"
"3418",13.8354481,"Biosynthesis","DCM"
"3419",0.8463715,"Biosynthesis","DCM"
"3420",3.1570377,"Degradation","DCM"
"3421",0.9283097,"Degradation","DCM"
"3422",0.9704244,"Degradation","DCM"
"3423",16.697823,"Biosynthesis","DCM"
"3424",9.8287659,"Biosynthesis","DCM"
"3425",2.3879984,"Energy-Metabolism","DCM"
"3426",132.848415,"Biosynthesis","DCM"
"3427",1.0066857,"Biosynthesis","DCM"
"3428",1.1020617,"Biosynthesis","DCM"
"3429",1.1020617,"Biosynthesis","DCM"
"3430",1.6852376,"Biosynthesis","DCM"
"3431",17.5709442,"Biosynthesis","DCM"
"3432",7.6506104,"Biosynthesis","DCM"
"3433",13.8857307,"Metabolic-Clusters","DCM"
"3434",8.1227284,"Degradation","DCM"
"3435",18.3986501,"Biosynthesis","DCM"
"3436",11.4095064,"Biosynthesis","DCM"
"3437",14.6916775,"Biosynthesis","DCM"
"3438",6.26493341,"Biosynthesis","DCM"
"3439",12.5816747,"Biosynthesis","DCM"
"3440",11.7383402,"Biosynthesis","DCM"
"3441",8.1462958,"Biosynthesis","DCM"
"3442",8.8364484,"Biosynthesis","DCM"
"3443",11.9535499,"Degradation","DCM"
"3444",0.84962096,"Energy-Metabolism","DCM"
"3445",13.9229619,"Degradation","DCM"
"3446",21.0502393,"Biosynthesis","DCM"
"3447",23.5163373,"Biosynthesis","DCM"
"3448",0.9594791,"Biosynthesis","DCM"
"3449",9.72502012,"Biosynthesis","DCM"
"3450",7.5785067,"Biosynthesis","DCM"
"3451",16.5376295,"Biosynthesis","DCM"
"3452",10.73181693,"Biosynthesis","DCM"
"3453",6.528194,"Biosynthesis","DCM"
"3454",1.09433083,"Degradation","DCM"
"3455",3.384202,"Degradation","DCM"
"3456",17.3855911,"Biosynthesis","DCM"
"3457",1.96681203,"Biosynthesis","DCM"
"3458",2.0950733,"Biosynthesis","DCM"
"3459",9.49379455,"Energy-Metabolism","DCM"
"3460",113.7977717,"Energy-Metabolism","DCM"
"3461",21.6973565,"Biosynthesis","DCM"
"3462",54.7668089,"Degradation","DCM"
"3463",36.6394634,"Detoxification","DCM"
"3464",48.1965102,"Biosynthesis","DCM"
"3465",18.47964667,"Biosynthesis","DCM"
"3466",18.47964667,"Biosynthesis","DCM"
"3467",1.9365144,"Degradation","DCM"
"3468",0.512417,"Biosynthesis","DCM"
"3469",51.3983696,"Energy-Metabolism","DCM"
"3470",15.4961673,"Biosynthesis","DCM"
"3471",42.9666209,"Biosynthesis","DCM"
"3472",109.0372188,"Biosynthesis","DCM"
"3473",88.04210767,"Biosynthesis","DCM"
"3474",109.8680284,"Biosynthesis","DCM"
"3475",101.965105,"Biosynthesis","DCM"
"3476",6.9898405,"Biosynthesis","DCM"
"3477",61.03428285,"Biosynthesis","DCM"
"3478",63.6340844,"Degradation","DCM"
"3479",63.6841397,"Degradation","DCM"
"3480",63.711625,"Biosynthesis","DCM"
"3481",62.03676625,"Biosynthesis","DCM"
"3482",145.6068073,"Biosynthesis","DCM"
"3483",8.7158653,"Degradation","DCM"
"3484",106.3231149,"Biosynthesis","DCM"
"3485",102.8734938,"Biosynthesis","DCM"
"3486",281.7121846,"Energy-Metabolism","DCM"
"3487",2052.50552,"Biosynthesis","DCM"
"3488",3152.182175,"Biosynthesis","DCM"
"3489",3163.474458,"Biosynthesis","DCM"
"3490",3160.89804,"Biosynthesis","DCM"
"3491",4906.033119,"Biosynthesis","DCM"
"3492",4906.033119,"Biosynthesis","DCM"
"3493",3912.982306,"Biosynthesis","DCM"
"3494",0.047866,"Biosynthesis","DCM"
"3495",0.0260977,"Degradation","DCM"
"3496",0.0363884,"Biosynthesis","DCM"
"3497",0.388987,"Biosynthesis","DCM"
"3498",0.0130989,"Degradation","DCM"
"3499",0.015832,"Degradation","DCM"
"3500",0.0693679,"Biosynthesis","DCM"
"3501",0.0117067,"Biosynthesis","DCM"
"3502",0.0879256,"Biosynthesis","DCM"
"3503",0.0157833,"Degradation","DCM"
"3504",0.0165884,"Biosynthesis","DCM"
"3505",0.0338436,"Degradation","DCM"
"3506",0.0151866,"Degradation","DCM"
"3507",0.0673018,"Degradation","DCM"
"3508",0.0848895,"Biosynthesis","DCM"
"3509",0.0978039,"Biosynthesis","DCM"
"3510",2.40546,"Biosynthesis","DCM"
"3511",0.0135583,"Biosynthesis","DCM"
"3512",0.0658735,"Biosynthesis","DCM"
"3513",0.0836678,"Degradation","DCM"
"3514",0.0235659,"Biosynthesis","DCM"
"3515",2.40546,"Biosynthesis","DCM"
"3516",0.310982,"Biosynthesis","DCM"
"3517",0.0519966,"Biosynthesis","DCM"
"3518",0.0327002,"Energy-Metabolism","DCM"
"3519",0.1260231,"Degradation","DCM"
"3520",0.0633682,"Biosynthesis","DCM"
"3521",0.0932754,"Degradation","DCM"
"3522",0.282088,"Biosynthesis","DCM"
"3523",0.0944957,"Detoxification","DCM"
"3524",5.204868,"Degradation","DCM"
"3525",0.0490894,"Biosynthesis","DCM"
"3526",0.0799768,"Biosynthesis","DCM"
"3527",0.0119945,"Degradation","DCM"
"3528",0.0116269,"Degradation","DCM"
"3529",0.0116269,"Degradation","DCM"
"3530",0.3179647,"Degradation","DCM"
"3531",11.8229265,"Biosynthesis","DCM"
"3532",0.0850069,"Energy-Metabolism","DCM"
"3533",11.8229265,"Degradation","DCM"
"3534",0.0850069,"Biosynthesis","DCM"
"3535",0.0385855,"Degradation","DCM"
"3536",1.5646278,"Degradation","DCM"
"3537",0.146464,"Biosynthesis","DCM"
"3538",1.6561527,"Degradation","DCM"
"3539",0.0116269,"Degradation","DCM"
"3540",0.0116269,"Degradation","DCM"
"3541",0.0116269,"Degradation","DCM"
"3542",0.1356695,"Energy-Metabolism","DCM"
"3543",0.0232539,"Biosynthesis","DCM"
"3544",0.3115866,"Biosynthesis","DCM"
"3545",11.8229265,"Degradation","DCM"
"3546",11.8229265,"Degradation","DCM"
"3547",0.0850069,"Energy-Metabolism","DCM"
"3548",0.0590394,"Biosynthesis","DCM"
"3549",0.3250056,"Biosynthesis","DCM"
"3550",0.3250056,"Degradation","DCM"
"3551",0.0916329,"Biosynthesis","DCM"
"3552",0.105601,"Energy-Metabolism","DCM"
"3553",3.308898,"Biosynthesis","DCM"
"3554",0.0228646,"Degradation","DCM"
"3555",1.8881236,"Biosynthesis","DCM"
"3556",0.3250056,"Degradation","DCM"
"3557",0.2771513,"Biosynthesis","DCM"
"3558",1.5331721,"Biosynthesis","DCM"
"3559",0.696934,"Biosynthesis","DCM"
"3560",0.25215446,"Biosynthesis","DCM"
"3561",0.353824,"Biosynthesis","DCM"
"3562",0.1739432,"Degradation","DCM"
"3563",0.2004283,"Biosynthesis","DCM"
"3564",12.1767505,"Degradation","DCM"
"3565",12.1767505,"Degradation","DCM"
"3566",2.2345705,"Biosynthesis","DCM"
"3567",11.4886095,"Biosynthesis","DCM"
"3568",5.292138,"Degradation","DCM"
"3569",0.2138062,"Degradation","DCM"
"3570",2.2202622,"Degradation","DCM"
"3571",0.9337548,"Biosynthesis","DCM"
"3572",16.455878,"Biosynthesis","DCM"
"3573",0.60852196,"Energy-Metabolism","DCM"
"3574",3.487543,"Biosynthesis","DCM"
"3575",2.2630318,"Biosynthesis","DCM"
"3576",2.5326107,"Biosynthesis","DCM"
"3577",2.5326107,"Biosynthesis","DCM"
"3578",158.7848274,"Biosynthesis","DCM"
"3579",18.2002475,"Biosynthesis","DCM"
"3580",1.7907811,"Biosynthesis","DCM"
"3581",0.48171,"Metabolic-Clusters","DCM"
"3582",9.3201373,"Degradation","DCM"
"3583",35.0120415,"Biosynthesis","DCM"
"3584",8.7332578,"Biosynthesis","DCM"
"3585",13.1864051,"Biosynthesis","DCM"
"3586",15.5402121,"Biosynthesis","DCM"
"3587",13.1155885,"Biosynthesis","DCM"
"3588",8.7912754,"Biosynthesis","DCM"
"3589",9.334036,"Biosynthesis","DCM"
"3590",28.99266204,"Biosynthesis","DCM"
"3591",8.7912754,"Degradation","DCM"
"3592",33.0517512,"Energy-Metabolism","DCM"
"3593",6.1853007,"Degradation","DCM"
"3594",5.3695991,"Biosynthesis","DCM"
"3595",5.4186885,"Biosynthesis","DCM"
"3596",7.3442801,"Biosynthesis","DCM"
"3597",66.0060718,"Biosynthesis","DCM"
"3598",24.680097,"Biosynthesis","DCM"
"3599",19.3942831,"Biosynthesis","DCM"
"3600",19.9393298,"Biosynthesis","DCM"
"3601",62.3503015,"Biosynthesis","DCM"
"3602",178.8926863,"Degradation","DCM"
"3603",76.2014853,"Degradation","DCM"
"3604",23.0453443,"Biosynthesis","DCM"
"3605",25.79663054,"Biosynthesis","DCM"
"3606",158.2835432,"Biosynthesis","DCM"
"3607",47.4386287,"Energy-Metabolism","DCM"
"3608",1.44271801,"Energy-Metabolism","DCM"
"3609",23.7235967,"Biosynthesis","DCM"
"3610",21.7455498,"Degradation","DCM"
"3611",23.168291,"Detoxification","DCM"
"3612",78.7651023,"Biosynthesis","DCM"
"3613",155.3219039,"Biosynthesis","DCM"
"3614",155.3219039,"Biosynthesis","DCM"
"3615",96.9136937,"Degradation","DCM"
"3616",500.877626,"Energy-Metabolism","DCM"
"3617",135.0345162,"Biosynthesis","DCM"
"3618",723.7484444,"Biosynthesis","DCM"
"3619",21.4542661,"Biosynthesis","DCM"
"3620",60.4637217,"Biosynthesis","DCM"
"3621",77.5348673,"Biosynthesis","DCM"
"3622",64.3800109,"Biosynthesis","DCM"
"3623",819.3368834,"Biosynthesis","DCM"
"3624",930.0402433,"Biosynthesis","DCM"
"3625",353.4498256,"Degradation","DCM"
"3626",353.4498256,"Degradation","DCM"
"3627",353.4884111,"Biosynthesis","DCM"
"3628",999.728618,"Biosynthesis","DCM"
"3629",43.536284,"Biosynthesis","DCM"
"3630",11.5945911,"Degradation","DCM"
"3631",430.4513653,"Biosynthesis","DCM"
"3632",470.0011491,"Biosynthesis","DCM"
"3633",2295.183649,"Energy-Metabolism","DCM"
"3634",1219.089507,"Biosynthesis","DCM"
"3635",4099.6932,"Biosynthesis","DCM"
"3636",4106.887457,"Biosynthesis","DCM"
"3637",4111.287791,"Biosynthesis","DCM"
"3638",4987.296372,"Biosynthesis","DCM"
"3639",4987.296372,"Biosynthesis","DCM"
"3640",5463.63267,"Biosynthesis","DCM"
"3641",1.38036,"Biosynthesis","SRF"
"3642",0.0618359,"Biosynthesis","SRF"
"3643",0.0179406,"Degradation","SRF"
"3644",0.0313244,"Biosynthesis","SRF"
"3645",0.892942,"Biosynthesis","SRF"
"3646",0.135312,"Degradation","SRF"
"3647",0.0272575,"Degradation","SRF"
"3648",0.206023,"Biosynthesis","SRF"
"3649",0.285864,"Degradation","SRF"
"3650",0.285864,"Degradation","SRF"
"3651",1.6919,"Biosynthesis","SRF"
"3652",0.0747272,"Degradation","SRF"
"3653",0.020155,"Biosynthesis","SRF"
"3654",0.295641,"Degradation","SRF"
"3655",0.210595,"Degradation","SRF"
